GCA_000166295,Marinobacter adhaerens HP15,,
GCA_000166315,Bifidobacterium longum subsp. longum BBMN68,,
GCA_000166335,Caldicellulosiruptor owensensis OL,,
GCA_000166355,Caldicellulosiruptor hydrothermalis 108,,
GCA_000166395,Leadbetterella byssophila DSM 17132,,
GCA_000166415,Halanaerobium hydrogeniformans,,
GCA_000166455,Vibrio cholerae O1 str. 2010EL-1786,,
GCA_000166515,Pseudomonas fluorescens WH6,,
GCA_000166635,Borrelia burgdorferi N40,,
GCA_000166655,Borrelia burgdorferi JD1,,
GCA_000166695,Caldicellulosiruptor kristjanssonii I77R1B,,
GCA_000166775,Caldicellulosiruptor kronotskyensis 2002,,
GCA_000166935,Rickettsia sibirica 246,,
GCA_000168315,Xanthomonas oryzae pv. oryzicola BLS256,,
GCA_000168355,Streptococcus suis 05HAS68,,
GCA_000168575,Listeria monocytogenes FSL R2-561,,
GCA_000168595,Listeria monocytogenes Finland 1998,,
GCA_000168635,Listeria monocytogenes J0161,,
GCA_000168695,Listeria monocytogenes 10403S,,
GCA_000168775,Francisella tularensis subsp. holarctica FSC200,,
GCA_000169195,Bacillus coagulans 36D1,,
GCA_000169215,Shewanella putrefaciens 200,,
GCA_000170955,Borreliella valaisiana VS116,,
GCA_000171795,Campylobacter jejuni subsp. jejuni CG8421,,
GCA_000172575,Enterococcus faecalis OG1RF,,
GCA_000172635,Alteromonas macleodii ATCC 27126,,
GCA_000174395,Enterococcus faecium DO,,
GCA_000174795,Geobacillus sp. Y412MC52,,
GCA_000175095,Nitrosomonas sp. AL212,,
GCA_000175115,Geobacter sp. M18,,
GCA_000175215,Asticcacaulis excentricus CB 48,,
GCA_000175255,Zymomonas mobilis subsp. mobilis ATCC 10988,,
GCA_000175295,Thermoanaerobacter brockii subsp. finnii Ako-1,,
GCA_000175575,Acidithiobacillus caldus ATCC 51756,,
GCA_000175935,Pantoea sp. At-9b,,
GCA_000176035,Mesorhizobium opportunistum WSM2075,,
GCA_000176115,Streptomyces pratensis ATCC 33331,,
GCA_000176835,Serratia plymuthica 4Rx13,,
GCA_000176855,Acidovorax avenae subsp. avenae ATCC 19860,,
GCA_000176915,Desulfovibrio aespoeensis Aspo-2,,
GCA_000176935,Burkholderia sp. CCGE1001,,
GCA_000177195,Streptomyces sp. SirexAA-E,,
GCA_000177235,Bacillus cellulosilyticus DSM 2522,,
GCA_000177255,Rhodopseudomonas palustris DX-1,,
GCA_000177535,Corynebacterium resistens DSM 45100,,
GCA_000177615,Frankia symbiont of Datisca glomerata,,
GCA_000177635,Desulfurispirillum indicum S5,,
GCA_000177655,Micromonospora sp. L5,,
GCA_000178115,Ethanoligenens harbinense YUAN-3,,
GCA_000178395,Geobacillus thermoglucosidasius C56-YS93,,
GCA_000178835,Clostridium lentocellum DSM 5427,,
GCA_000178875,Shewanella baltica OS678,,
GCA_000178935,Helicobacter pylori 35A,,
GCA_000178955,Granulicella mallensis MP5ACTX8,,
GCA_000178975,Granulicella tundricola MP5ACTX9,,
GCA_000179015,Alicycliphilus denitrificans BC,,
GCA_000179035,Mycoplasma suis str. Illinois,,
GCA_000179395,Corynebacterium variabile DSM 44702,,
GCA_000179635,Ruminococcus albus 7 = DSM 20455,,
GCA_000179915,Terriglobus saanensis SP1PR4,,
GCA_000180175,Plautia stali symbiont,,
GCA_000180515,Streptococcus pneumoniae SPNA45,,
GCA_000182585,Burkholderia pseudomallei MSHR346,,
GCA_000182745,Komagataeibacter medellinensis NBRC 3288,,
GCA_000182835,Lactobacillus delbrueckii subsp. bulgaricus ND02,,
GCA_000182855,Lactobacillus amylovorus GRL 1112,,
GCA_000182875,Streptococcus thermophilus ND03,,
GCA_000183115,Methylovorus sp. MP688,,
GCA_000183135,Paludibacter propionicigenes WB4,,
GCA_000183155,Riemerella anatipestifer ATCC 11845 = DSM 15868,,
GCA_000183185,Mycoplasma hyopneumoniae 168,,
GCA_000183225,Buchnera aphidicola str. LL01 (Acyrthosiphon pisum),,
GCA_000183245,Buchnera aphidicola str. TLW03 (Acyrthosiphon pisum),,
GCA_000183285,Buchnera aphidicola str. JF99 (Acyrthosiphon pisum),,
GCA_000183305,Buchnera aphidicola str. JF98 (Acyrthosiphon pisum),,
GCA_000183345,Escherichia coli O83:H1 str. NRG 857C,,
GCA_000183365,Mycoplasma leachii PG50,,
GCA_000183385,Mycoplasma bovis PG45,,
GCA_000183405,Calditerrivibrio nitroreducens DSM 19672,,
GCA_000183425,Marivirga tractuosa DSM 4126,,
GCA_000183645,Pseudomonas putida BIRD-1,,
GCA_000183665,Candidatus Liberibacter solanacearum CLso-ZC1,,
GCA_000183725,Sulfuricurvum kujiense DSM 16994,,
GCA_000183745,Oceanithermus profundus DSM 14977,,
GCA_000183845,Listeria monocytogenes FSL F2-208,,
GCA_000183865,Listeria marthii FSL S4-120,,
GCA_000183885,Listeria innocua FSL S4-378,,
GCA_000183905,Listeria innocua FSL J1-023,,
GCA_000183925,Listeria ivanovii FSL F6-596,,
GCA_000183945,Listeria seeligeri FSL N1-067,,
GCA_000183965,Listeria seeligeri FSL S4-171,,
GCA_000184065,Pseudoalteromonas sp. SM9913,,
GCA_000184085,Campylobacter jejuni subsp. jejuni ICDCCJ07001,,
GCA_000184185,Escherichia coli W,,
GCA_000184205,Campylobacter jejuni subsp. jejuni S3,,
GCA_000184325,Vibrio furnissii NCTC 11218,,
GCA_000184345,Spirochaeta thermophila DSM 6578,,
GCA_000184435,Mycobacterium gilvum Spyr1,,
GCA_000184685,Intrasporangium calvum DSM 43043,,
GCA_000184705,Thermaerobacter marianensis DSM 12885,,
GCA_000184745,Variovorax paradoxus EPS,,
GCA_000184925,Ruminiclostridium thermocellum DSM 1313,,
GCA_000185185,Helicobacter pylori India7,,
GCA_000185205,Helicobacter pylori Gambia94/24,,
GCA_000185225,Helicobacter pylori Lithuania75,,
GCA_000185245,Helicobacter pylori SouthAfrica7,,
GCA_000185745,Taylorella equigenitalis MCE9,,
GCA_000185805,Thermovibrio ammonificans HB-1,,
GCA_000185885,Staphylococcus pseudintermedius HKU10-03,,
GCA_000185905,Mesorhizobium ciceri biovar biserrulae WSM1271,,
GCA_000185965,Pseudoxanthomonas suwonensis 11-1,,
GCA_000185985,Candidatus Blochmannia vafer str. BVAF,,
GCA_000186005,Mycoplasma fermentans M64,,
GCA_000186225,Bacteroides helcogenes P 36-108,,
GCA_000186245,Nitratifractor salsuginis DSM 16511,,
GCA_000186265,Cellulophaga algicola DSM 14237,,
GCA_000186345,Isosphaera pallida ATCC 43644,,
GCA_000186385,Deinococcus maricopensis DSM 21211,,
GCA_000186405,Streptococcus suis JS14,,
GCA_000186585,Vibrio vulnificus MO6-24/O,,
GCA_000186665,Acinetobacter baumannii D1279779,,
GCA_000186725,Yersinia pestis biovar Medievalis str. Harbin 35,,
GCA_000186745,Bacillus subtilis BSn5,,
GCA_000186885,Desulfobulbus propionicus DSM 2032,,
GCA_000186985,Mycoplasma haemofelis Ohio2,,
GCA_000187005,Thermus scotoductus SA-01,,
GCA_000187205,Acinetobacter baumannii MDR-TJ,,
GCA_000187705,Rahnella sp. Y9602,,
GCA_000187935,Streptococcus parauberis NCFD 2020,,
GCA_000188215,Acinetobacter baumannii 1656-2,,
GCA_000188315,Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957,,
GCA_000188715,Streptococcus dysgalactiae subsp. equisimilis ATCC 12394,,
GCA_000188735,Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74,,
GCA_000188955,Salmonella enterica subsp. enterica serovar Montevideo str. 507440-20,,
GCA_000189295,Desulfovibrio desulfuricans ND132,,
GCA_000189415,Weeksella virosa DSM 16922,,
GCA_000189495,Staphylococcus pseudintermedius ED99,,
GCA_000189515,Lactobacillus helveticus H10,,
GCA_000189535,Pseudarthrobacter phenanthrenivorans Sphe3,,
GCA_000189735,Acinetobacter baumannii TCDC-AB0715,,
GCA_000189775,Thermoanaerobacterium xylanolyticum LX-11,,
GCA_000190435,Sphaerochaeta globosa str. Buddy,,
GCA_000190515,Bacillus thuringiensis serovar finitimus YBT-020,,
GCA_000190535,Odoribacter splanchnicus DSM 20712,,
GCA_000190555,Deinococcus proteolyticus MRP,,
GCA_000190575,Bacteroides salanitronis DSM 18170,,
GCA_000190595,Cellulophaga lytica DSM 7489,,
GCA_000190635,Syntrophobotulus glycolicus DSM 8271,,
GCA_000190735,Pseudopedobacter saltans DSM 12145,,
GCA_000191045,Desulfurobacterium thermolithotrophum DSM 11699,,
GCA_000191145,Acinetobacter pittii PHEA-2,,
GCA_000191165,Lactobacillus delbrueckii subsp. bulgaricus 2038,,
GCA_000191425,Neisseria meningitidis G2136,,
GCA_000191445,Neisseria meningitidis H44/76,,
GCA_000191465,Neisseria meningitidis M01-240149,,
GCA_000191485,Neisseria meningitidis M01-240355,,
GCA_000191505,Neisseria meningitidis M04-240196,,
GCA_000191525,Neisseria meningitidis NZ-05/33,,
GCA_000191545,Lactobacillus amylovorus,,
GCA_000191565,Riemerella anatipestifer RA-GD,,
GCA_000191785,Parascardovia denticolens DSM 10105 = JCM 12538,,
GCA_000191905,Clostridium acetobutylicum EA 2018,,
GCA_000191925,Chlamydia psittaci 6BC,,
GCA_000192105,Yersinia enterocolitica subsp. palearctica 105.5R(r),,
GCA_000192315,Helicobacter pylori 2017,,
GCA_000192335,Helicobacter pylori 2018,,
GCA_000192395,Mycoplasma capricolum subsp. capripneumoniae M1601,,
GCA_000192635,Agrobacterium sp. H13-3,,
GCA_000192705,Lactococcus lactis subsp. lactis CV56,,
GCA_000192725,Brucella melitensis M28,,
GCA_000192745,Polymorphum gilvum SL003B-26A1,,
GCA_000192845,Sphingobacterium sp. 21,,
GCA_000192865,Marinomonas mediterranea MMB-1,,
GCA_000192885,Brucella melitensis M5-90,,
GCA_000193185,Mycobacterium tuberculosis W-148,,
GCA_000193205,Aerococcus urinae ACS-120-V-Col10a,,
GCA_000193355,Bacillus thuringiensis serovar chinensis CT-43,,
GCA_000193395,Prevotella denticola F0289,,
GCA_000193435,Caldicellulosiruptor lactoaceticus 6A,,
GCA_000193595,Bordetella pertussis B1917,,
GCA_000194075,Mycobacterium bovis BCG str. ATCC 35743,,
GCA_000194115,Lactobacillus amylovorus GRL1118,,
GCA_000194135,Hippea maritima DSM 10411,,
GCA_000194605,Fluviicola taffensis DSM 16823,,
GCA_000194745,Burkholderia gladioli BSR3,,
GCA_000194765,Lactobacillus casei BD-II,,
GCA_000194785,Lactobacillus casei LC2W,,
GCA_000194805,Pseudomonas brassicacearum subsp. brassicacearum NFM421,,
GCA_000195065,Vibrio cholerae LMA3984-4,,
GCA_000195085,Candidatus Pelagibacter sp. IMCC9063,,
GCA_000195105,Pseudomonas stutzeri DSM 4166,,
GCA_000195275,Treponema succinifaciens DSM 2489,,
GCA_000195295,Desulfobacca acetoxidans DSM 11109,,
GCA_000195315,Coriobacterium glomerans PW2,,
GCA_000195335,Marinithermus hydrothermalis DSM 14884,,
GCA_000195395,Listeria monocytogenes J1-220,,
GCA_000195435,Listeria monocytogenes J1816,,
GCA_000195515,Bacillus amyloliquefaciens TA208,,
GCA_000195535,Francisella cf. novicida Fx1,,
GCA_000195555,Francisella cf. tularensis subsp. novicida 3523,,
GCA_000195575,Carnobacterium sp. 17-4,,
GCA_000195675,Bordetella bronchiseptica,,
GCA_000195695,Bordetella parapertussis,,
GCA_000195715,Bordetella pertussis,,
GCA_000195735,Rickettsia prowazekii,,
GCA_000195755,Desulfovibrio vulgaris str. Hildenborough,,
GCA_000195775,Rhodopseudomonas palustris,,
GCA_000195775,Rhodopseudomonas palustris CGA009,,
GCA_000195795,Listeria innocua Clip11262,,
GCA_000195795,Listeria innocua,,
GCA_000195815,Corynebacterium diphtheriae,,
GCA_000195835,Mycobacterium bovis AF2122/97,,
GCA_000195855,Mycobacterium leprae,,
GCA_000195875,Mycoplasma pulmonis,,
GCA_000195955,Mycobacterium tuberculosis H37Rv,,
GCA_000195975,Synechococcus sp. WH 8102,,
GCA_000195995,Salmonella enterica subsp. enterica serovar Typhi str. CT18,,
GCA_000196015,Cupriavidus metallidurans CH34,,
GCA_000196035,Listeria monocytogenes EGD-e,,
GCA_000196055,Streptococcus agalactiae NEM316,,
GCA_000196075,Tropheryma whipplei TW08/27,,
GCA_000196095,Vibrio parahaemolyticus RIMD 2210633,,
GCA_000196115,Rhodopirellula baltica SH 1,,
GCA_000196135,Wolinella succinogenes,,
GCA_000196155,Photorhabdus luminescens subsp. laumondii TTO1,,
GCA_000196175,Bdellovibrio bacteriovorus HD100,,
GCA_000196215,Borreliella bavariensis PBi,,
GCA_000196235,Arthrobacter sp. FB24,,
GCA_000196255,Photobacterium profundum,,
GCA_000196275,Deinococcus geothermalis DSM 11300,,
GCA_000196295,Neisseria lactamica 020-06,,
GCA_000196315,Croceibacter atlanticus HTCC2559,,
GCA_000196335,Corynebacterium glutamicum ATCC 13032,,
GCA_000196355,Nitrosospira multiformis ATCC 25196,,
GCA_000196395,Aeromonas salmonicida subsp. salmonicida A449,,
GCA_000196435,Bartonella tribocorum CIP 105476,,
GCA_000196455,[Clostridium] sticklandii,,
GCA_000196475,Photorhabdus asymbiotica,,
GCA_000196495,Aliivibrio salmonicida LFI1238,,
GCA_000196515,'Nostoc azollae' 0708,,
GCA_000196535,Mobiluncus curtisii ATCC 43063,,
GCA_000196555,Bifidobacterium longum subsp. longum JCM 1217,,
GCA_000196575,Bifidobacterium longum subsp. infantis 157F,,
GCA_000196595,Streptococcus pneumoniae TCH8431/19A,,
GCA_000196615,Erwinia billingiae,,
GCA_000196675,Pseudonocardia dioxanivorans CB1190,,
GCA_000196695,Rhodococcus equi 103S,,
GCA_000196735,Bacillus amyloliquefaciens DSM 7,,
GCA_000196755,Helicobacter pylori B8,,
GCA_000196795,Acinetobacter oleivorans DR1,,
GCA_000196815,Nitrospira defluvii,,
GCA_000196835,Amycolatopsis mediterranei U32,,
GCA_000196855,Leuconostoc gelidum subsp. gasicomitatum LMG 18811,,
GCA_000196875,Halomonas elongata DSM 2581,,
GCA_000197735,Glutamicibacter arilaitensis,,
GCA_000197755,Listeria monocytogenes,,
GCA_000197755,Listeria monocytogenes SLCC2755,,
GCA_000197855,Ralstonia solanacearum CFBP2957,,
GCA_000197875,Haemophilus influenzae F3031,,
GCA_000198515,gamma proteobacterium HdN1,,
GCA_000198775,Paraburkholderia rhizoxinica HKI 454,,
GCA_000199675,Anaerolinea thermophila UNI-1,,
GCA_000200475,Haemophilus influenzae F3047,,
GCA_000200595,Helicobacter felis ATCC 49179,,
GCA_000200735,Mycoplasma haemofelis str. Langford 1,,
GCA_000202635,Microbacterium testaceum StLB037,,
GCA_000202835,Acidiphilium multivorum AIU301,,
GCA_000203195,Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069,,
GCA_000203215,Mycoplasma suis KI3806,,
GCA_000203835,Streptomyces coelicolor,,
GCA_000203835,Streptomyces coelicolor A3(2),,
GCA_000203855,Lactobacillus plantarum WCFS1,,
GCA_000203875,Ralstonia eutropha JMP134,,
GCA_000203895,Paracoccus denitrificans PD1222,,
GCA_000203915,Burkholderia ambifaria AMMD,,
GCA_000203935,Shewanella sp. ANA-3,,
GCA_000203955,Burkholderia cenocepacia HI2424,,
GCA_000204075,Anabaena variabilis ATCC 29413,,
GCA_000204115,Aeromonas veronii B565,,
GCA_000204135,Chlamydophila pecorum E58,,
GCA_000204155,Verrucosispora maris AB-18-032,,
GCA_000204255,Chlamydia psittaci 6BC,,
GCA_000204275,Bacillus amyloliquefaciens LL3,,
GCA_000204295,Pseudomonas mendocina NK-01,,
GCA_000204565,Clostridium botulinum BKT015925,,
GCA_000204625,Streptococcus suis ST3,,
GCA_000204645,Alicycliphilus denitrificans K601,,
GCA_000204665,Staphylococcus aureus subsp. aureus T0131,,
GCA_000204985,Lactobacillus johnsonii DPC 6026,,
GCA_000208385,Sphaerochaeta coccoides DSM 17374,,
GCA_000208405,Selenomonas sputigena ATCC 35185,,
GCA_000209655,Pusillimonas sp. T7-7,,
GCA_000209675,Gallibacterium anatis UMN179,,
GCA_000209735,Mycoplasma fermentans PG18,,
GCA_000209755,Listeria monocytogenes L99,,
GCA_000209795,Bacillus subtilis subsp. natto BEST195,,
GCA_000209815,Butyrivibrio fibrisolvens 16/4,,
GCA_000209835,Ruminococcus sp. SR1/5,,
GCA_000209855,Faecalibacterium prausnitzii SL3/3,,
GCA_000209875,Ruminococcus bromii L2-63,,
GCA_000209895,butyrate-producing bacterium SS3/4,,
GCA_000209915,[Eubacterium] siraeum 70/3,,
GCA_000209935,[Eubacterium] rectale DSM 17629,,
GCA_000209955,[Eubacterium] rectale M104/1,,
GCA_000209975,Megamonas hypermegale ART12/1,,
GCA_000209995,Roseburia intestinalis M50/1,,
GCA_000210015,Blautia obeum A2-162,,
GCA_000210035,Ruminococcus torques L2-14,,
GCA_000210055,Gordonibacter pamelaeae 7-10-1-b,,
GCA_000210075,Bacteroides xylanisolvens XB1A,,
GCA_000210095,Ruminococcus champanellensis 18P13 = JCM 17042,,
GCA_000210115,Enterococcus sp. 7L76,,
GCA_000210155,Geobacter sulfurreducens KN400,,
GCA_000210315,Staphylococcus aureus subsp. aureus ED133,,
GCA_000210375,Arthrospira platensis NIES-39,,
GCA_000210475,Escherichia coli ETEC H10407,,
GCA_000210495,Chlamydia trachomatis Sweden2,,
GCA_000210515,Lactobacillus fermentum CECT 5716,,
GCA_000210535,[Clostridium] cf. saccharolyticum K10,,
GCA_000210555,Coprococcus catus GD/7,,
GCA_000210575,Alistipes shahii WAL 8301,,
GCA_000210595,Coprococcus sp. ART55/1,,
GCA_000210615,Faecalitalea cylindroides T2-87,,
GCA_000210635,[Eubacterium] siraeum V10Sc8a,,
GCA_000210655,Roseburia intestinalis XB6B4,,
GCA_000210675,butyrate-producing bacterium SM4/1,,
GCA_000210695,Anaerostipes hadrus,,
GCA_000210715,Fretibacterium fastidiosum,,
GCA_000210735,Faecalibacterium prausnitzii L2-6,,
GCA_000210755,Bifidobacterium longum subsp. longum F8,,
GCA_000210775,Enterobacter cloacae subsp. cloacae NCTC 9394,,
GCA_000210795,Listeria monocytogenes serotype 7 str. SLCC2482,,
GCA_000210815,Listeria monocytogenes,,
GCA_000210815,Listeria monocytogenes SLCC2372,,
GCA_000210835,Bacteroides fragilis 638R,,
GCA_000210855,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,
GCA_000210875,Haemophilus influenzae 10810,,
GCA_000210895,Haemophilus parainfluenzae T3T1,,
GCA_000210915,Halobacteriovorax marinus SJ,,
GCA_000210915,Halobacteriovorax marinus,,
GCA_000210935,Streptococcus pneumoniae INV200,,
GCA_000210955,Streptococcus pneumoniae OXC141,,
GCA_000210975,Streptococcus pneumoniae INV104,,
GCA_000210995,Streptococcus pneumoniae SPN034156,,
GCA_000211015,Streptococcus pneumoniae SPN034183,,
GCA_000211035,Streptococcus pneumoniae SPN994038,,
GCA_000211055,Streptococcus pneumoniae SPN994039,,
GCA_000211155,Chlamydia psittaci RD1,,
GCA_000211255,Enterococcus faecalis 62,,
GCA_000211255,Enterococcus phage EF62phi,,
GCA_000211295,Mycoplasma hyorhinis MCLD,,
GCA_000211375,Lactobacillus buchneri NRRL B-30929,,
GCA_000211545,Mycoplasma gallisepticum S6,,
GCA_000211855,Lacinutrix sp. 5H-3-7-4,,
GCA_000212335,Glaciecola sp. 4H-3-7+YE-5,,
GCA_000212355,Dokdonia sp. 4H-3-7-5,,
GCA_000212375,Porphyromonas asaccharolytica DSM 20707,,
GCA_000212395,Thermodesulfobium narugense DSM 14796,,
GCA_000212415,Treponema brennaborense DSM 12168,,
GCA_000212605,Rhodobacter sphaeroides WS8N,,
GCA_000212675,Desulfovibrio africanus str. Walvis Bay,,
GCA_000212695,Cellulomonas fimi ATCC 484,,
GCA_000212715,Escherichia coli UMNK88,,
GCA_000212735,Haliscomenobacter hydrossis DSM 1100,,
GCA_000212975,Bordetella pertussis CS,,
GCA_000213135,Helicobacter pylori 83,,
GCA_000213155,Propionibacterium acnes 266,,
GCA_000213235,Tepidanaerobacter acetatoxydans Re1,,
GCA_000213255,Mahella australiensis 50-1 BON,,
GCA_000213635,Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1,,
GCA_000213655,Alteromonas naphthalenivorans,,
GCA_000213785,Hydrogenobaculum sp. 3684,,
GCA_000213805,Pseudomonas fulva 12-X,,
GCA_000213825,Streptococcus parauberis KCTC 11537,,
GCA_000213865,Bifidobacterium breve ACS-071-V-Sch8b,,
GCA_000213955,Gardnerella vaginalis HMP9231,,
GCA_000214095,Acidithiobacillus ferrivorans SS3,,
GCA_000214155,Mycobacterium sinense,,
GCA_000214175,Hoyosella subflava DQS3-9A1,,
GCA_000214195,Serratia sp. AS12,,
GCA_000214215,Marinomonas posidonica IVIA-Po-181,,
GCA_000214235,Serratia plymuthica AS9,,
GCA_000214355,Treponema azotonutricium ZAS-9,,
GCA_000214375,Treponema primitia ZAS-2,,
GCA_000214395,Delftia sp. Cs1-4,,
GCA_000214435,Desulfotomaculum nigrificans CO-1-SRB,,
GCA_000214665,Methylomonas methanica MC09,,
GCA_000214705,Desulfotomaculum kuznetsovii DSM 6115,,
GCA_000214765,Escherichia coli NA114,,
GCA_000214785,Lactobacillus kefiranofaciens ZW3,,
GCA_000214805,Serratia sp. AS13,,
GCA_000214825,Thioalkalimicrobium cyclicum ALM1,,
GCA_000214845,Thermus thermophilus SG0.5JP17-16,,
GCA_000215065,Hydrogenobaculum sp. SHO,,
GCA_000215085,Desulfotomaculum ruminis DSM 2154,,
GCA_000215105,Isoptericola variabilis 225,,
GCA_000215325,Ralstonia solanacearum Po82,,
GCA_000215345,Arcobacter butzleri 7h1h,,
GCA_000215645,Corynebacterium ulcerans 809,,
GCA_000215665,Corynebacterium ulcerans BR-AD22,,
GCA_000215705,Ramlibacter tataouinensis TTB310,,
GCA_000215745,Enterobacter aerogenes KCTC 2190,,
GCA_000215895,Shewanella baltica OS117,,
GCA_000215975,Thermodesulfobacterium geofontis OPF15,,
GCA_000217615,Propionibacterium acnes 6609,,
GCA_000217635,Buchnera aphidicola (Cinara tujafilina),,
GCA_000217655,Treponema paraluiscuniculi Cuniculi A,,
GCA_000217675,Vibrio anguillarum 775,,
GCA_000217795,Thermodesulfatator indicus DSM 15286,,
GCA_000217815,Pseudothermotoga thermarum DSM 5069,,
GCA_000217835,Bacillus coagulans 2-6,,
GCA_000218265,Sinorhizobium meliloti SM11,,
GCA_000218305,Listeria monocytogenes M7,,
GCA_000218545,Cellulomonas gilvus ATCC 13127,,
GCA_000218565,Oligotropha carboxidovorans OM5,,
GCA_000218585,Oligotropha carboxidovorans OM4,,
GCA_000218625,Flexistipes sinusarabici DSM 4947,,
GCA_000218645,Fusobacterium nucleatum subsp. animalis 21_1A,,
GCA_000218855,Clostridium acetobutylicum DSM 1731,,
GCA_000218875,Zymomonas mobilis subsp. pomaceae ATCC 29192,,
GCA_000218895,Runella slithyformis DSM 19594,,
GCA_000218915,Paenibacillus mucilaginosus KNP414,,
GCA_000219045,Francisella sp. TX077308,,
GCA_000219105,Myxococcus fulvus HW-1,,
GCA_000219175,Candidatus Moranella endobia PCIT,,
GCA_000219195,Candidatus Tremblaya princeps PCIT,,
GCA_000219215,Cupriavidus necator N-1,,
GCA_000219355,Candidatus Midichloria mitochondrii IricVA,,
GCA_000219375,Mycoplasma bovis Hubei-1,,
GCA_000219455,Bifidobacterium longum subsp. longum KACC 91563,,
GCA_000219515,Escherichia coli PCN033,,
GCA_000219535,Brevibacillus laterosporus LMG 15441,,
GCA_000219585,Nitrosomonas sp. Is79A3,,
GCA_000219605,Pseudomonas stutzeri,,
GCA_000219645,Bradyrhizobiaceae bacterium SG-6C,,
GCA_000219705,Pseudomonas putida S16,,
GCA_000219725,Treponema caldarium DSM 7334,,
GCA_000219765,Streptococcus equi subsp. zooepidemicus ATCC 35246,,
GCA_000219785,Leuconostoc sp. C2,,
GCA_000219805,Weissella koreensis KACC 15510,,
GCA_000219855,Sulfobacillus acidophilus TPY,,
GCA_000219875,Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1,,
GCA_000219915,Advenella kashmirensis WT001,,
GCA_000220005,Escherichia coli UMNF18,,
GCA_000220025,Pseudomonas aeruginosa AES-1R,,
GCA_000220105,Chlamydia trachomatis L2c,,
GCA_000220135,Bifidobacterium breve UCC2003,,
GCA_000220485,Klebsiella pneumoniae KCTC 2242,,
GCA_000220625,Capnocytophaga canimorsus Cc5,,
GCA_000220885,Bifidobacterium animalis subsp. lactis CNCM I-2494,,
GCA_000220945,Amycolatopsis mediterranei S699,,
GCA_000220965,Candidatus Tremblaya princeps PCVAL,,
GCA_000221005,Brucella pinnipedialis B2/94,,
GCA_000221025,Acidithiobacillus caldus SM-1,,
GCA_000221045,Collimonas fungivorans Ter331,,
GCA_000221205,Rickettsia heilongjiangensis 054,,
GCA_000221625,Corynebacterium pseudotuberculosis PAT10,,
GCA_000221645,Bacillus amyloliquefaciens XH7,,
GCA_000221965,Xanthomonas campestris pv. raphani 756C,,
GCA_000221985,Streptococcus pseudopneumoniae IS7493,,
GCA_000222305,Borreliella bissettii DN127,,
GCA_000222485,Cyclobacterium marinum DSM 745,,
GCA_000222835,Borrelia afzelii PKo,,
GCA_000222975,Yersinia pestis A1122,,
GCA_000223195,Brucella suis 1330,,
GCA_000223215,Brachyspira intermedia PWS/A,,
GCA_000223375,Ketogulonicigenium vulgare WSH-001,,
GCA_000223885,Stenotrophomonas maltophilia JV3,,
GCA_000224005,Marichromatium purpuratum 984,,
GCA_000224085,Muricauda ruestringensis DSM 13258,,
GCA_000224105,Mycoplasma putrefaciens KS1,,
GCA_000224435,Mycobacterium tuberculosis CTRI-2,,
GCA_000224535,Helicobacter pylori Puno120,,
GCA_000224555,Helicobacter pylori Puno135,,
GCA_000224575,Helicobacter pylori SNT49,,
GCA_000224675,Enterobacter asburiae LF7a,,
GCA_000224745,Rhodothermus marinus SG0.5JP17-172,,
GCA_000224965,Bifidobacterium animalis subsp. lactis BLC1,,
GCA_000224985,Lactobacillus ruminis ATCC 27782,,
GCA_000225265,Bacillus megaterium WSH-002,,
GCA_000225325,Lactobacillus sanfranciscensis TMW 1.1304,,
GCA_000225345,Roseburia hominis A2-183,,
GCA_000225445,Buchnera aphidicola str. Ak (Acyrthosiphon kondoi),,
GCA_000225465,Buchnera aphidicola str. Ua (Uroleucon ambrosiae),,
GCA_000225915,Xanthomonas axonopodis pv. citrumelo F1,,
GCA_000225955,Rhodospirillum rubrum F11,,
GCA_000226035,Pseudomonas putida B6-2,,
GCA_000226155,Pseudomonas aeruginosa M18,,
GCA_000226275,Acinetobacter baumannii MDR-ZJ06,,
GCA_000226295,Chloracidobacterium thermophilum B,,
GCA_000226315,Micavibrio aeruginosavorus ARL-13,,
GCA_000226565,Glaciecola nitratireducens FR1064,,
GCA_000226605,Chlamydia trachomatis A2497,,
GCA_000226625,Taylorella asinigenitalis MCE3,,
GCA_000227175,Corynebacterium pseudotuberculosis 42/02-A,,
GCA_000227465,Bacillus subtilis subsp. spizizenii TU-B-10,,
GCA_000227485,Bacillus subtilis subsp. subtilis str. RO-NN-1,,
GCA_000227605,Corynebacterium pseudotuberculosis CIP 52.97,,
GCA_000227625,Escherichia coli O7:K1 str. CE10,,
GCA_000227645,Brucella melitensis NI,,
GCA_000227665,Thioalkalimicrobium aerophilum AL3,,
GCA_000227685,Thioalkalivibrio paradoxus ARh 1,,
GCA_000227705,Thermobacillus composti KWC4,,
GCA_000227745,Thiocystis violascens DSM 198,,
GCA_000230275,Acidaminococcus intestini RyC-MR95,,
GCA_000230295,Streptococcus pyogenes Alab49,,
